Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory
953.jpg,市能酒排低蕨生活节能海排低盟生活节能酒排低壁生活节能福排低麟生活节维减排低腹生活合理使川空酒健身节能节能酒排低重生活节能福排低壁生活节能减排挂图本套张可开发票,0,,,1
954.jpg,一海清水一片绿地一个地球点海珍惜生命,1,水,树,1
955.jpg,员更更元荒武知园,0,,,0
956.jpg,化不地图保野生重任在肩保护动物人人有责没有买卖没有杀害别让动物无家可归,0,,,1
957.jpg,禁止福驾今金生命站物酒寓酒驾,0,,,-1
958.jpg,谁知盛中餐地粒皆车苦粮食饭日食珍信银食,0,,,1
959.jpg,拒绝后驾车酒晚,1,车,酒,0
960.jpg,世,0,,,1
961.jpg,川市就,1,汽车,绿叶,1
962.jpg,人像纸影大部,0,,,0
963.jpg,一办月周暗朗监禁龙,0,,,0
964.jpg,非商业素材独家出售禁止转载请勿吸烟为了您和他人的健康素材图片,1,禁止吸烟标志,烟雾,1
965.jpg,一幸福加倍公勺公筷 远离病毒,0,,,0
966.jpg,为没专注为家守护世界在变唯一不变的是感冒灵的保护,1,防护,盾牌,1
967.jpg,珍爱生命请勿酒驾珍爱生命请勿酒驾,1,路,酒,0
968.jpg,话,1,香烟,包,0
969.jpg,楼,1,低碳环保,绿色,1
970.jpg,喝酒不开车开车不喝酒水东店官方批信公众平色中国广东茂名市电白区水东迎宾大道号六稻珠宝创意产业园,1,交通灯,酒瓶,0
971.jpg,保护环境节能降碳绿色发展简约适度绿色低碳,1,地球,灯泡,0
972.jpg,人类与自然共存维护生态平得,1,灭绝,化石,0
973.jpg,,1,烟,文字,0
974.jpg,济南蝶变旅游,1,城市,蝴蝶,0
975.jpg,燕之屋,1,食物,燕子窝,1
976.jpg,节能减排宣传画系列本套共张全部大图标价为每张单价节能戏排节能减排节能玻排减少民气排放还世界绿色福环利用一切可再生资源播环利用一切可再生资源保护环境保护环境节约用电关系到每个人每个家庭关爱世界关爱全人类让爱心从这里成长,1,低碳环保,绿色,1
977.jpg,码上防控守护你我安全底线全,1,健康码,安全带,1
978.jpg,更多作品请往往下看节约用纸节约用纸请节约用纸请节约用纸节约用纸节约用纸,1,植物,纸张,1
979.jpg,管好你的鸟儿,0,,,1
980.jpg,精光,1,时间,沙漏,1
981.jpg,有时间做志愿者有困难找志愿者加东县酸媒体中心宣,0,,,1
982.jpg,珍惜生命拒绝,0,,,0
983.jpg,抵要生活意游做起,1,环保,餐盘,1
984.jpg,巴黎咖啡为了让您能有一个舒适的环境进餐此处禁止吸烟谢谢您的配合,1,禁止吸烟标志,咖啡杯,0
985.jpg,香烟的颜色是蓝的我的肺是的,0,,,-1
986.jpg,食盗低碳生活低碳生活你我共享,1,房子,草,1
987.jpg,低联生活绿色出行健康低碳生活从绿色出行开始诚联生活绿色出行,0,,,1
988.jpg,前能诚排从我做起中建节能减排低碳生活生活中的汤染能空气中村热物的漆度选到有责视府以是请坏生态系埃和人英正餐生存装发票的素件对大气标热的度四有白做四素的习惯如火山烤发点林火夹指石风仪等金有人为阳素如工业盛气环境保护童安节日能界地珠年月公月出门装物自己梦环保袋无论限免费波表教赛的爱料装热道办程用造星的光幅财时人类生产生活环魏通点不肉影辅的理菜度分光污袋包糕可见光红一欢社的美具地球日年电卖养如车美设户生的理光坊会对人的原群道收的赛方分教等,0,,,1
989.jpg,关爱老人需要我们伸出摄手,1,拐杖,手,1
990.jpg,多一片绿叶多一份温馨年年植树树成荫代代造林林成森,0,,,1
991.jpg,水墨海报源文件款开通全店任下,0,,,0
992.jpg,微信号,0,,,0
993.jpg,今天国交不电面上面只名制售面,1,比赛,文字,0
994.jpg,纸用一圈树长一年请您节约用纸,1,树,纸,1
995.jpg,一滴浪费都是地球的眼泪北京市政府宣,1,圆环,地球,0
996.jpg,更你微笑口常升好彩自然来微笑照务的好处有许多许多晋先就像前面说的我们要做表里咖一的人琵丝微笑照务那就要从内心深处微笑界把照务微笑的人当作身边的朋友亲人素对待不要把它当作一件工作来应付真正把微笑的意义物彻底底的在脸上表现出来会让人倍感系切的兄化,1,微笑,爱心,1
997.jpg,恒兰恩来之不易二物力维限浪费粮食从某种意义上说是犯罪凡事贵在坚持节约要从点滴做起尤其需要坚持一天两天可以一年两年呢更长时间呢不仅仅是对粮食要让节约内化为自觉成为习惯,0,,,1
998.jpg,节能我行动低碳新生活你今天环保了吗婚号,1,低碳环保,绿色,1
999.jpg,珍爱生命请勿酒驾珍爱生命请勿酒驾,1,酒杯,马路,1
1000.jpg,精品用心做设计江西站只为超越未来作品设计关爱儿童让爱成长关注留守儿童陪伴他们健康成长高清素材图层精细一作品一格式点击下载源文件尚越网络科技,1,心,树,1
1001.jpg,厉行节位一特别出品反对浪费一光盘行动点菜要经济剩菜要打包,1,盘子,景色,1
1002.jpg,恭贺新礼斯年快乐恭贸新检新年快乐,0,,,1
1003.jpg,教敬武汉加油中国加油抗击新型冠快病毒,1,文字,肺,1
1004.jpg,品牌创意高端找素材上红动网小年用爱呵护善待老人用心传播让世界变得更美好源文件可做户外大型广告画更多精彩高清作品,1,善意,爱心,1
1005.jpg,武教爱法公平和文民富信业国活正等由谐明主程中宣部宣教局电国文明网,0,,,1
1006.jpg,绿色环保低院生活保护环境从我做起,0,,,1
1007.jpg,酒驾如同自杀,1,枪,车,0
1008.jpg,暖生活低破生活绿色出行让我们换起手来共创生态绿色家园绿色家园低微生活绿色出行让我们热起手来共创生态绿色家区,1,人,树叶,1
1009.jpg,红动正版商业素材四开印刷用高精寨材独家发布红动版权所有盗版转戟必究窗酒驾远一离家人近一点,1,酒瓶,文字,0
1010.jpg,赵高指鹿为马难道它的尾巴不是棕红色的,0,,,0
1011.jpg,满辣两牌乐普杯会益广告员采展多费作品号文明用语总是挂在您的耳边东南图文明微力量共建文明福定,1,嘴,手印,1
1012.jpg,拒绝网络暴力拒绝键盘侠拒绝网络暴力语言暴力比生理暴力更痛你所说每一句话都是心理刀刺别人已所不欲勿施于人当个校园文明网民,1,文字,人,1
1013.jpg,拒绝吸烟创意个性公益海报,0,,,0
1014.jpg,生勿忘刺痛记忆永续和平追求,1,手,鸟,0
1015.jpg,勿藏留某洗衣机广告闲妻良母菜酸汁饮料广告小别意酸酸欢聚心甜菜印刷公司广告除钞票外承印一切菜鲜花店广告今日本店的致瑰售价盘康热至可以买几朵送给太太菜美容院广告请不要同网刚走出本院人搭动她或许就是你的外祖母菜招聘广告招聘女秘书长相像妙龄思考像成年男子处事像成的女士工作起来像一头驴子饺子铺无所不包石灰厂白手起家当铺当之无馆子公司以帽取人理发店一毛不拔药店自讨苦吃,0,,,0
1016.jpg,回家社爱生活医有来爱有解压预调鸡尾酒预调鸡尾酒在爱在家人永远是爱的港湾就如是你的港湾,1,酒,人,1
1017.jpg,兰集结号为了更好的室守和开剪各大戏培集时间,0,,,0
1018.jpg,人醉车醉家人心碎为了不让家人牵挂请不要酒后酒驾平安你我他全民拒绝酒驾,0,,,1
1019.jpg,节能减排任限生活从疫做起爱护环境从我做起绿色出行人人有责,1,生态,灯泡,1
1020.jpg,生命之源节约一滴水同爱一个家,1,水滴,心形,1
1021.jpg,少一度消耗多一处风景,1,腐烂,灯泡,1
1022.jpg,那我倒要请教一下为什么说喜欢我就意味着背叛了你明智的判断,0,,,0
1023.jpg,我们还能抽多久,1,树木,抽纸,1
1024.jpg,节能低碳,0,,,1
1025.jpg,拒绝浪费创建节约型社会从节约恨食开始,0,,,1
1026.jpg,均爱光行动,0,,,1
1027.jpg,文明健康有你有我人与自然和谐共存鞍山市精神文明办宣作者范春天,1,文字,树叶,1
1028.jpg,口宽知肉别让酒杯碾碎你回家的路珍爱生命拒绝酒驾美酒可以重倒生命不能重来,1,道路,酒,1
1029.jpg,梨视频用这个世界撑大你的眼界梨视频国际资讯通识课,1,视频,眼睛,0
1030.jpg,双徒行米线要守好,1,人,建筑,1
1031.jpg,保扩动物这有买卖就迎有,0,,,1
1032.jpg,干库编辑国际非景力日反对任何形式暴力行为构建平安和谐的社会电话地址上海市黄浦区干库大厦楼,1,拒绝,盾牌,1
1033.jpg,文明校园拒和谐校园,0,,,1
1034.jpg,活的此省略字女的此岚又省路字,0,,,0
1035.jpg,网到,0,,,0
1036.jpg,选择绿一珍惜最后的一点,1,文字,斧子,1
1037.jpg,下进味节能减排电下程楼节约座书能节电从我做起节约用电从一个级微动作开始共享和话成电要下班六世下程味,1,灯泡,树叶,1
1038.jpg,低碳生活从点滴做起,1,低碳生活,自行车,1
1039.jpg,了么七十年泉城巨变新动能辉耀明天,0,,,0
1040.jpg,办,0,,,0
1041.jpg,在同一片蓝天下,1,爱护,捧,1
1042.jpg,吸烟有害请别让它关心自己带走你的灵魂做一个健康的你,1,灵魂,颜色,0
1043.jpg,节约卫生文明谦让,0,,,0
1044.jpg,全视界本海报尺寸对照表海报尺寸寸寸寸海报大小寸海报尺寸寸海报大小标价为单张价格要几张拍几件每张图下方都对应个备注在给卖家留言里面默认材料为克背胶纸正面覆有防水膜柠面自带胶机打发票提供定制可单张购买,0,,,0
1045.jpg,打动中国中国,1,单词,毛发,0
1046.jpg,车记耕作不易不忘天地粮心谁知盘中餐老粒粒皆辛苦,1,盘子,稻田,1
1047.jpg,,0,,,0
1048.jpg,酒驾交通法则在心中交通安全在手中公益行动你已涉媒醉酒驾驶红灯等交通违法行为住丝酒到请立刻停车接受处罚喝,0,,,0
1049.jpg,康美设计,1,手榴弹,蔬菜,0
1050.jpg,文明礼貌用实际行动关爱他人,0,,,1
1051.jpg,校园欢家招聘校园招聘会校园招聘会网络运营平面设计网络运营,0,,,0
1052.jpg,绿色生活任碳生活从我做起一点一海共同务力,0,,,1
1053.jpg,提供发票本海报尺寸对照表海报尺寸寸寸寸海报大小寸海报尺寸寸海报大小标价为单张价格要儿张拍儿件每张图下方都对应个备注在给卖家留言里面默认材料为克背胶纸正面覆有防水膜者面自带胶标价为单张价格购买请备注,0,,,0
1054.jpg,讲文明树新风节约粮食远离浪费中共大连市委宣售配大连市文明办,0,,,1
1055.jpg,学京东新用尚广集园第届传整国际广告奖获奖集团前强,0,,,0
1056.jpg,爱惜生命之源关住点点滴滴东营市市级机关事务管理局,1,水滴,地球,1
1057.jpg,泰安二中团医,1,碗,城市,1
1058.jpg,珍生命之源住点点滴摘请节用水,1,水龙头,茎,1
1059.jpg,行动动物是起来保护野生动物人美宝的发亚洲象,0,,,1
1060.jpg,全餐装拒绝酒驾拒绝酒锅珍爱生命,1,血,死亡,-1
1061.jpg,节约每一滴水,0,,,1
1062.jpg,拒绝酒驾珍爱生命请勿酒驾英从心开驻心气比河后部装汤是开就机不死也玻皮,0,,,0
1063.jpg,世界环保日节能环保国爱护我们的地球人人有责,0,,,1
1064.jpg,别拦装我,0,,,0
1065.jpg,星期早安带着伦敦灰去纽约土耳其远洋矿业,1,矿石,购物袋,0
1066.jpg,行动起来保护野生动物公益活动蓝鲸蓝鲸装认为是已知的地球上生存过的体积最大的动物火长可达米重达晚蓝鲸的身能瘦长背部是青灰色的列入也界自然保护联盟年颜危物种红色名录颗危人类属于地球地球不仅属于人类都是字宙的孩子请停止杀费,0,,,1
1067.jpg,一切为了孩子有爱老道天下电话美注总警线行公益证岁报社排手社会各界共网推动爱心较育事业福,0,,,1
1068.jpg,文件文字可编辑请关注日光倾城设计省源,1,单词,水,1
1069.jpg,节能减排低碳生活爱我家园共护地球能源才不你我勤节幼缺约,0,,,1
1070.jpg,保护从小事做起,0,,,1
1071.jpg,元,1,人,鸟,0
1072.jpg,点,0,,,0
1073.jpg,节能减排绿色出行,1,车,叶,1
1074.jpg,全球变暖瓦解的究竟是什么,1,地球,企鹅,0
1075.jpg,请珍惜生命每一滴水别让我们的成为地珠上最厅一动水水星生盒的境蒙节约用水能石子路,1,水滴,眼泪,1
1076.jpg,赠送字体文件分层高清像索文字可改更多作品请点击右侧头像进入本人空间浏贸保护动物保护地球请保护我们共同的家园没有买卖就没有杀雪,0,,,1
1077.jpg,中同住一个城共爱一个家,0,,,1
1078.jpg,拒绝酒驾拒绝酒驾医网,0,,,1
1079.jpg,多一出陪伴少一出间候行天下自号,0,,,1
1080.jpg,职场成本经济成本保险不赔酒盈成本一任新成本无亡路信金锁扶护人生活费珍爱生命理拒绝酒驾年减筑酒票珍爱生命中拒绝酒驾,0,,,0
1081.jpg,新调读外物之味久则可庆读书之味煎久燕深提升自,0,,,0
1082.jpg,一群疯子为钱而狂让你疯狂年月日疯狂上映疯狂喜剧,1,酒杯,人,1
1083.jpg,保护环境节约用水给你创意和灵感节约用水愿后世子孙还能为地球绿植浇浇水请珍惜水资源节约每一滴水水,0,,,1
1084.jpg,酒嫂平安回家酒后驾车唐人雪己酒若要家人无牵挂酒后不要把车驾,1,车,酒瓶,0
1085.jpg,众保护地球米资源水是不可再生资源节约用水就是保护地球的水资源节约水资源婴有情水豪识只有意识到节约水光荣浪费水可班才能时时处处注惠节水从身边的小事做起养成好习惯比如说关上海水的龙头等等使用节水器具节约用水,0,,,1
1086.jpg,低碳环保绿色出行健康一生爱护环境从我做起绿色出行健康你我,1,灯,叶子,0
1087.jpg,隔离不隔爱,1,接纳,裂缝,1
1088.jpg,让城市多点绿让生活更美好,0,,,1
1089.jpg,低碳生活绿邑未来,1,环境变化,沙漏,1
1090.jpg,节约用水人人有责惜水爱水节水从我做起,1,水龙头,地球,1
1091.jpg,不要让地球没了呼吸,1,肺,叶,1
1092.jpg,节用水国之栋梁不可无生命之水不可档,1,水滴,地球,0
1093.jpg,关爱残疾人我们正在行动你在哪,1,关爱,爱心,1
1094.jpg,酒后请勿驾车温馨提示根据刑法修正案八和修正后的道路交通安全法正式施行加大了对酒后驾驶等违法行为的处罚力度醉酒驾驶机动车将会受到刑事处罚驾驶人将为自己酒后驾车行为付出罪与罚的双重代价为了您与家人朋友的安全请勿酒后驾车谢谢您的合作,1,禁止标志,方向盘,0
