,Pic_id,Text,MetaphorCategory,Target,Source,SentimentCategory
1430,1431.jpg,new baby lips candy wow.sweet colorbalminapenmaybelline.new york.,0,,,1
1431,1432.jpg,theyre so beautifullook so reallashes too light to evenfeel.new look natual lashes.,1,face,eyelashes,1
1432,1433.jpg,kiss of colour for lush lips.maybel.,1,lip,,1
1433,1434.jpg,be the first tofeel the vibe.new pulse perfection.maybelline.new york.,1,makeup,,1
1434,1435.jpg,black out.sert.maybelline.new york.,1,nail,,1
1435,1436.jpg,,1,water,blue,1
1436,1437.jpg,,1,food,balloons,1
1437,1438.jpg,toshibaannouncesthefirstcolortelevisiondesignedin26inchesflat.toshiba.,1,ocean,TV,1
1438,1439.jpg,ewis.,1,laptops,laptops,1
1439,1440.jpg,flavor veggies follow.,1,sheep,cauliflower,0
1440,1441.jpg,things go better wth coke.,0,,,0
1441,1442.jpg,give em all kodaks.brownies message from the kodak girl.,0,,,1
1442,1443.jpg,lay off the hard stuff.method.,1,bottle,bottle,0
1443,1444.jpg,only dood eggs get the good egg award.,0,,,0
1444,1445.jpg,new mozdo2fitness comes as standard.,1,car,stretching,1
1445,1446.jpg,new didestion.the new mazda 6.,1,car,road,1
1446,1447.jpg,,0,,,1
1447,1448.jpg,mazda cx7.zoomzoom.mazda.,1,sand,dirt,1
1448,1449.jpg,m.,1,fries,wifi,1
1449,1450.jpg,come as you are.engl.akia.,1,flags,,1
1450,1451.jpg,new flavours in moscow.,1,domes,cream,0
1451,1452.jpg,maak je eigen burger.,1,Burger,celebrity,0
1452,1453.jpg,netter versuchmama...im lovin it.,0,,,0
1453,1454.jpg,help protect your independence.,0,,,0
1454,1455.jpg,choosetheoutdoorexercisesthataretheleastcommunist.onlyplaygamesthathaveadefinietewinnerandloser.avoidactivitiesthateveryonecanenjoyoraresimplyforrelaxation.,0,,,0
1455,1456.jpg,thestabilityofmetlifeismonumenta.get met.it pays.,1,Snoopy,sphinx,1
1456,1457.jpg,technologyconnecing.wallsdisappearingwhatarush.windows.,1,phone,cellphones,1
1457,1458.jpg,lets do this.the home deepot.,0,,,0
1458,1459.jpg,smoked by windows phone.,1,phone,,1
1459,1460.jpg,dedhamma.cadillac ats the world.,0,,,0
1460,1461.jpg,microsoftadcenterfunwithkeywordscampaign.,0,,,0
1461,1462.jpg,microsoft.,1,mouse,Balloon,1
1462,1463.jpg,got milk,1,Taylor,,0
1463,1464.jpg,milkproductsmaycausestomachproblemsforeveryfourthperson.,1,paper,glass,0
1464,1465.jpg,got milk,1,milk,,0
1465,1466.jpg,,1,milk,milk,1
1466,1467.jpg,carnation.,1,milk,,0
1467,1468.jpg,oreo.,1,milk,,1
1468,1469.jpg,milk.,1,milk,mustaches,1
1469,1470.jpg,milk with flair.,1,milk,dress,1
1470,1471.jpg,got milk,1,milk,mustaches,1
1471,1472.jpg,,1,milk,,1
1472,1473.jpg,got milk,1,milk,mustache,1
1473,1474.jpg,got milk,1,milk,mustache,0
1474,1475.jpg,got milkrefuel.how do i stay ontrack mmilk. its proteinhelps build muscleand its unique mix ofnutrients help me refuelafter a workout. so eatright exercise and drinklowfat milk. talk abouta strong finish.body by milk.,0,,,1
1475,1476.jpg,paras.,1,milk,milk,0
1476,1477.jpg,drinkwhatsheswearing.milkwith50moreproteincalcium.,1,milk,dress,1
1477,1478.jpg,,1,cups,mugs,1
1478,1479.jpg,big league.,1,baseball,head,0
1479,1480.jpg,commissions are open.enfonctiondelacomplexitdupersonnageleprixpeutaugmenterlgerement.,0,,,0
1480,1481.jpg,new fun with cupcakes,1,face,candy,0
1481,1482.jpg,retro tv ad.now only 14.9choptuesdays.,0,,,0
1482,1483.jpg,budweiser.,0,,,-1
1483,1484.jpg,,0,,,0
1484,1485.jpg,the advertising aichives.fosters.the australian for lager.,1,Australia,beer,1
1485,1486.jpg,,1,bottles,monster,1
1486,1487.jpg,go milo.for olympic energymilo.,1,face,,1
1487,1488.jpg,bebe.,0,,,0
1488,1489.jpg,boom boom.,0,,,1
1489,1490.jpg,free mug.milo.buya400gmilosoftpackandgetafreemug.bringoutthechampioninyou,0,,,0
1490,1491.jpg,lighter side of life.milo.enjoy the goodness of new milo 3in1 less sugar.,1,woman,,1
1491,1492.jpg,milo.refill your energyenjoy your day with milo.,0,,,1
1492,1493.jpg,joypepsi.,1,straw,split,0
1493,1494.jpg,experiencetheultimate familyentertainment..tatasky hoarding.,0,,,1
1494,1495.jpg,milo a toothpaste suburd.,1,sky,,1
1495,1496.jpg,milo.,0,,,0
1496,1497.jpg,minute maid.premium.heart wise.reduce cholesterol.,1,orange,heart,0
1497,1498.jpg,put dood in.get good out.minute maid.for our active young adults and kids to enjoy,0,,,0
1498,1499.jpg,feel new summermiller.,1,bottle,bottle,0
1499,1500.jpg,disastrous.,1,key,grenade,0
1500,1501.jpg,,0,,,1
1501,1502.jpg,,0,,,1
1502,1503.jpg,callthe worstroadsjljstroads.,1,mud,chains,1
1503,1504.jpg,keep them fresh not miserable.mitsubishi refrigerators.,1,tomato,,1
1504,1505.jpg,girlsunleashthebeast.,1,wolf,,1
1505,1506.jpg,devenezcompltement.fishchipsattrapezlelondonvirus.,1,woman,fish,1
1506,1507.jpg,,1,hair,,1
1507,1508.jpg,wake up sleepy head.,0,,,1
1508,1509.jpg,music giveaway.download free songs.,0,,,1
1509,1510.jpg,mad monsers.female fiends.boris karloff.monster caltiki.,1,monster,Skin,1
1510,1511.jpg,,1,masks,,1
1511,1512.jpg,unleash the beast.,1,tiger,tiger,0
1512,1513.jpg,,1,beer,wheat,1
1513,1514.jpg,,1,hand,monster,1
1514,1515.jpg,monster size skeleton.glows in the dark full 5 feet tall.,0,,,-1
1515,1516.jpg,achyjointsmadelifedifficult.nowlmfeelinghappierandmorecomfortable.osteo biflex.,1,frankenstein,person,1
1516,1517.jpg,miller lite.,0,,,0
1517,1518.jpg,trucking awesomecollect the reat of the.monster jam.,1,ractrack,blocks,1
1518,1519.jpg,parisforbreakfasttokyoforlunchandthegoldengatebridgefordinner.,1,hands,,1
1519,1520.jpg,monstersocialjobads.twitterhas15smllonukusers.now if wecan justeliminatethe1499999yourenotinterestedinrecruiting.,0,,,0
1520,1521.jpg,the monster.the scotch.,0,,,1
1521,1522.jpg,desata monstruo en tl.,1,sodas,,1
1522,1523.jpg,,1,soda,,1
1523,1524.jpg,,1,beer,boat,1
1524,1525.jpg,smakesrin feel. golden touch. elegant 18k gold plating. sensual snakeskin texture. lavish laserenched detailing. sharper than ever hellomoto. razr. luxury edition.,0,,,0
1525,1526.jpg,,1,alcohol,,1
1526,1527.jpg,first bigscreen alltransistor portable you dont have to plug in. the gift nobody could give before.,0,,,1
1527,1528.jpg,quadcore processor.,1,rocket,,1
1528,1529.jpg,its time to live a free life.,1,planet,planet,0
1529,1530.jpg,this is how we dew.,0,,,0
1530,1531.jpg,,0,,,1
1531,1532.jpg,,1,dew,,0
1532,1533.jpg,premium malt flavor. game changer. rebel spirit. johnson city. gold.,1,assortment,,1
1533,1534.jpg,do the dew.,0,,,1
1534,1535.jpg,dont kill the dream.,1,bottle,,1
1535,1536.jpg,mountain dew. green label art. itll tickle yoreinnards art brewed by peat wollaeger.,1,gnome,,1
1536,1537.jpg,mtn dew.,1,baby,baby,1
1537,1538.jpg,kstart. dwe juice electrolytes. electrolytes for taste.,1,cans,cans,1
1538,1539.jpg,cool refreshment.... from the land of sky blue waters. just reach sir reach for a bit of the cool refreshment from this enchanted land. youll discover a wonderfully crisp cleancut. bavor in hamms beer.its am extra refreshing faver thats made over a million brand new friends in just the past two years. try it youll be glad you did. hamms beerfrom the land of sky hue waters.,1,bootle,block,0
1539,1540.jpg,all over the world. colmans mustard.,0,,,1
1540,1541.jpg,,1, silhouette,,1
1541,1542.jpg,,1,turkey,bodybuilder,1
1542,1543.jpg,grey poupon. mustard. the vintage mustard. its a very good year for flavor. grey poupons is made in the original french style.with aged wine and ageless pride.,1,mustard,glass,0
1543,1544.jpg,off,1,watermelon,,1
1544,1545.jpg,,1,toothpaste,food,1
1545,1546.jpg,what is zigag sewing its what lets a woman breezily pick a designer pattern with complicated insides. zigzag snips hours off inner finishings and facings.. zigzag is how you sew smoother seams in drapes.believe it or not...and give jolnnys corduroy shirt a new elbow that doesnt stick out like a sore thumb.its the modern way to sew on buttons ... and add vears to the life of every seam. its what the slantomatic machine by singer with its exclusive slantneedle does easierand betterthan any other machine. why dont you come in and find out about this exciting zigzag way to sew singer sewing centerslisted in your phone book under singer sewing machine co. a trademark of the sincer manufacturing co.,1,sewing,,1
1546,1547.jpg,only smaller it had every thing anyone could want in a snack.,0,,,1
1547,1548.jpg,jaws attacks onscreen. this year oreo turns 100 years young celebrate the kid inside of.,1,cookie,sharkfin,1
1548,1549.jpg,twist with oreo. wonderfilled.,1,person,person,1
1549,1550.jpg,with iced tea. nothing tastes as good as rite ... but rite.,0,,,0
1550,1551.jpg,skql design.,0,,,1
1551,1552.jpg,for todays best buys in pleasure trips use greyhounds. vacation planning service. there is something about a greyhound that makes it the friendly way to travel. whats vps its greyhounds unique vacation planning service designed to make your hotel reservations ...plan your transportation arrange speclal sightseeing if you wantyour complete vacation in one lowcost package for example 3 days. 2 nights at yellowstone national park 46.75 ask about amazing america tours described below. hotels sightseeing. transportation... all included in expensepaid tours like these. there are hundreds more ... at lowest prices florida circle an 1lday adventure from lacksanvilie to sun spots lixe miami overseas highway.key west st. petersbure. st.augastine. ten nights hotel. san franciscolearn the lascination of this cosmapolitan city1 see the golden gate bridge presicio mission dolores chinatown.a 3day tour2 nights hotel. old mexicoa 12day escarted trip fromsar antsnio to mexico city itaste puntla cuersavacaothar tamous places il nights hotel 9 mals. new englandswing through historyboskpiaces; visit boston bursington portiand; 8 days 7 nights notel start troms new york.tour begins atter tay 30.,1,bear,,0
1552,1553.jpg,helps satisfy your hungeruntil your next merl filling made with real cheese. 69 0f whole grain per 289 serving.,0,,,0
1553,1554.jpg,find a balance between health happiness. find a balance between willpower happiness. nabisco. 100 calorie packs. oreo.,1,logo,,1
1554,1555.jpg,close call.,0,,,1
1555,1556.jpg,,0,,,0
1556,1557.jpg,,0,,,1
1557,1558.jpg,summers coming. rezults downtown fitness.,1,bucket,barrel,1
1558,1559.jpg,nationwide.,0,,,0
1559,1560.jpg,life comes at you fast. thats why you need auto insurance from nationwide. with our exclusive blue ribbon claim services theres nothing to worry about after your car has been in an accident. your repairs are even quaranteed in writing for as long as you own the car. contact a local agent or call18770n your side to see how weve got you covered even when your car is covered by your backyard tree.to learn more talk to a local agent. call 1877on your side or visit nationwide. nationwide on your side.,0,,,0
1560,1561.jpg,freghtening. more freghtening,0,,,1
1561,1562.jpg,be the root.nature in the city begins with all of us. the harder we try the more we throw. we need your help.,1,head,root,1
1562,1563.jpg,exit. nature valley crunchy. just one bite takes you there. oats honey.,1,words,farmland,1
1563,1564.jpg,authentic wildlife documentarties. animal planet.,1,bear,people,1
1564,1565.jpg,the oceans dead. animal is made of plastic.,1,fish,garbage,1
1565,1566.jpg,naturally for nature. usual goo makes the earth good.,1,iron,leaf,1
1566,1567.jpg,there are lots of terrible animal pictures out there.,1,kangaroos,selfie,1
1567,1568.jpg,toyota moving forward. in sync with nature... corolla. now catalytic converter in 1.3 corolla for lower ernission and environmental protection. indus motor company limited.,1,car,field,1
1568,1569.jpg,118 500. save it. forget it.,0,,,1
1569,1570.jpg,and we keep crushing it.take cane of nature as she look care od you.,1,hand,ground,1
1570,1571.jpg,,1,island,,0
1571,1572.jpg,100 eco. natural product. 100 veg.,0,,,1
1572,1573.jpg,renewable energy sources mean nothing unless we renew our energy consumption habits. bank of the planet. investments generating information and actions.,1,ball,earth,0
1573,1574.jpg,new type viruses oppear continvously.becav1o the noture is revenged on humons for air pollution.,1,smoke,planets,1
1574,1575.jpg,now recruiting.,0,,,0
1575,1576.jpg,to love nature is our common responsibility.,1,words,leaves,1
1576,1577.jpg,its not nature who should adapt. skoda auto. disposing of old cars and car parts paroperty.,0,,,0
1577,1578.jpg,its our nature.,1,wolves,,1
1578,1579.jpg,for a fresher world. heineken.,1,city,bottles,1
1579,1580.jpg,,1,arm,trunk,1
1580,1581.jpg,null.,0,,,0
1581,1582.jpg,look whos here and look what he wants most. fleer dubble bubble gun. parents.,0,,,0
1582,1583.jpg,tootsie roli produets. here are8ofthe 127 reasons why you should buy and promote tootsie products at halloween. tootsie pops are the 1 item in the hard sugar category of the sami report.nt00tsie roll midgees are the 2 itemi in the chocolate chewy candy category of the same report.nall products manufactured by tootsie roll industries are 100 guaranteed if you dont sell them. send them back home.nthere is no sales risk in a tootsie roll producti we dont put any dumb witches or pumpkins on tootsie products5.nt00tsie roll industries shipsall oruers freieht free.ntootsie roll industries will offer a liberal discounton 24000 ib. and 360001 1b orders.ntootsie pops. tootsie midgees. tootsie pop drops and tootsieflavorrolls will be featuredon local and national tv. duringthe halloween selling season.ni will turn you into a frog if you donhbuy and promotetootsie roll prdducts.ntootsie roll industries inc.,0,,,0
1583,1584.jpg,stark candies. halloween party funny faces. flavor.,1,skeleton,,1
1584,1585.jpg,heineken. halloween night. sounds good.,1,frankenstein,person,1
1585,1586.jpg,absolut frankenstein.,1,bottle,reconstruction,1
1586,1587.jpg,have a break. have a kit kat.,1,horn,,1
1587,1588.jpg,alpino. everyone likes games and chocolate.how about both of them together alpino peg solitaire limited edition is a new package of nestles alpino chocolates based on the classic board rame peg solitaire. inventedin the 17th century. but in this case. the pegs are the chocolates.to play jump a peg over an adjacent peg to an empty space and literally eat the jumped peg. to win let just one peg on the board.to play again refill with new alpinos. classic boardgamelayed since the 17th century.,0,,,0
1588,1589.jpg,creates magic moments.,1,deer,candy,1
1589,1590.jpg,new true orange. nestle fruita vitals. 100 orange juice. getreal.,0,,,1
1590,1591.jpg,brewed with love.,1,man,belly,1
1591,1592.jpg,damn. near miss carsberg thanks all players of the swiss national football herom for the extremety exciting quolifcation games. the official beer of the swiss national team.,0,,,1
1592,1593.jpg,dont act like joe pesci. no offense joe pesci. celebuzz. celeb bikini bodies guess who,1,woman,,0
1593,1594.jpg,,1,mask,paper,0
1594,1595.jpg,nestle pure life. my family and i always take along. with us when we,1,bootle,,0
1595,1596.jpg,,0,,,0
1596,1597.jpg,life support. the antioxidant power of pomegranate juice,1,bootle,bag,1
1597,1598.jpg,99 cakirues less if you run to get another one.,1,advertisement,,0
1598,1599.jpg,natural spring water. nestle. pure life.,0,,,1
1599,1600.jpg,the perfect match. acqua panna is the perfect complement to s.pellegrino. win an itallan escape. text xxx to xxx and you could win a trip to tuscany italy.,0,,,1
1600,1601.jpg,absolut vodka. absolut pacovsky.,1,face,bottle,1
1601,1602.jpg,its more than hydration its total electrolytenment. the natural way to hydrate your body nourish your mind and sustain your soul. 100 sustainably sourced spring water. natural electrolytes for a uniquely arisp taste. bottles made from 50 recycled plastic. electrolytenment begins on. resource. naturalspring water. natural electrolytes.,0,,,1
1602,1603.jpg,ramadan mubarak. oasis.,0,,,1
1603,1604.jpg,neutrogena healthy skin. antiwrinkle cream.,0,,,1
1604,1605.jpg,,0,,,1
1605,1606.jpg,,0,,,1
1606,1607.jpg,hydro boost. are you ready to feel the difference of truly hydrated skin neutrogena. hydro boost water gel.,1,water,,0
1607,1608.jpg,asias next top model 4. star world.,1,water,,1
1608,1609.jpg,asias next top model 4. star world.,1,water,,1
1609,1610.jpg,new balance numeric.,1,picture,shoes,1
1610,1611.jpg,for softer landngm.,1,shoe,,1
1611,1612.jpg,my butt is big. and round like the letterc. and ten thousand lungasmave made it rounder. but not smaller. and thats just fine. its a space heater . for my side of the sed. its my ambassador. to those who walk behind me. its a border collee that heros skinny woman away from.,0,,,1
1612,1613.jpg,new balance.,1,groundhog,human,1
1613,1614.jpg,bell south.,1,hair,,1
1614,1615.jpg,catch a glimpse of the city. walking shoes.,1,city,shoe,1
1615,1616.jpg,a sporty car full of history. audi.,1,cars,car,1
1616,1617.jpg,nextel done.,1,man,,1
1617,1618.jpg,,1,text,keyboard,1
1618,1619.jpg,google. now. launcher. dashclock. clock widget.,0,,,1
1619,1620.jpg,explosive speed. mercurial the new vapor 8.,1,shoe,,1
1620,1621.jpg,one goal. one team. no matta what. passion ignites intensity counts.,0,,,1
1621,1622.jpg,just do it. nick taylor.,1,person,,1
1622,1623.jpg,cork 900 leading tail carved from.,1,skis,loop,1
1623,1624.jpg,cross air carved from.,1,skis,stretched,1
1624,1625.jpg,absolut plasma. imported.,1,vessels,bottle,1
1625,1626.jpg,nike dunk.,1,Sneaker,trails,1
1626,1627.jpg,,1,floor,cracked,1
1627,1628.jpg,audi swiss service package.,1,Car,,1
1628,1629.jpg,innovation that excites. personalise your thrill with the new nissan jukedare to do thinas dfferenty with the new nissan suesy colour personalisation options enthance its bod now looia with yout cwn twist jont lke olympic medatist eoova domes its about sanda out frorn the crowd now e her in action with the nissan juke.,1,snow,,1
1629,1630.jpg,nissan juke ntec. turn every drive into a ride. with google sendtocar technology.,1,car,,1
1630,1631.jpg,watch where youre parking.now heres something thatl make parking totally stress free. nissan introduced the aroundviewwmonitor. weve mounted cameras where you wouldnt think theyd be one in the front grille in the tailgate and on both wing mirrors with software to give you a clear 360 image of where youre backing into. its the allround best park assist technology available on this category of car. youll see.,0,,,1
1631,1632.jpg,you create the game. you game supreme excitement.,1,people,players,0
1632,1633.jpg,nissan juke built to thrill. the years most thrilling car.inspired by the years most thrilling film.,1,car,batman,1
1633,1634.jpg,bring the whole family. the allnew nissan pathfinder offers up to 79.8 cubic feet of cargo capacity giving the heismans room for whatever company they keep. get to know the heismans and vote at nissanheismanhouse.com.nissan. innovation that excites.,1,tiger,dog,1
1634,1635.jpg,,1,car,birds,1
1635,1636.jpg,nissan patroi. with categoryleading v8 engine.,1,motors,mountain,0
1636,1637.jpg,urban. xtrail.,1,skyscrapers,mountains,1
1637,1638.jpg,adrenalina multiuso. nuevo nissan navara.,1,truck,hitch,1
1638,1639.jpg,nissan navara 44 with 6 gear.,1,elephant,,1
1639,1640.jpg,fur sichtbar lebendigere locken.,0,,,1
1640,1641.jpg,nivea creme.,0,,,1
1641,1642.jpg,find your flavour. absolut raspberri.,1,bootle,building,1
1642,1643.jpg,nivea creme.,1,cream,boat,1
1643,1644.jpg,extracted from nature.,1,lotion,orange,1
1644,1645.jpg,make time for good things in life.,0,,,1
